0 0 True True False True
0 1 False False True True
0 2 True True False True
0 3 False True False True
0 4 False False True True
0 5 True False False True
0 6 False True False True
0 7 False True False True
0 8 False True False True
0 9 False False True True
0 10 True False False True
0 11 False True False True
0 12 False False False True
0 13 False False True True
0 14 True False True True
0 15 True False False True
0 16 False True False True
0 17 False False False True
0 18 False False True True
0 19 True True False True
0 20 False False False True
0 21 False True False True
0 22 False False True True
0 23 True False False True
0 24 False False True True
0 25 True False False True
0 26 False False False True
0 27 False True False True
0 28 False True False True
0 29 False False False True
0 30 False True True True
0 31 True False False True
0 32 False True False True
0 33 False True False True
0 34 False True False True
0 35 False True False True
0 36 False True False True
0 37 False True False True
0 38 False True False True
0 39 False False False True
0 40 False False True True
0 41 True False False True
0 42 False True False True
0 43 False True False True
0 44 False False True True
0 45 True False False True
0 46 False True False True
0 47 False True False True
0 48 False True False True
0 49 False False True True
1 0 True False False True
1 1 False True True False
1 2 True False False True
1 3 False False True True
1 4 True True False False
1 5 False True False False
1 6 False False False True
1 7 False True True True
1 8 True False False True
1 9 False False True False
1 10 True False True False
1 11 True False False True
1 12 False True True False
1 13 True True False False
1 14 False True True False
1 15 True False True False
1 16 True False False True
1 17 False True True False
1 18 True True False False
1 19 False True False True
1 20 False True True False
1 21 True False False True
1 22 False True True False
1 23 True True True False
1 24 True True False False
1 25 False True True False
1 26 True False True False
1 27 True False False True
1 28 False True False True
1 29 False True True False
1 30 True False False True
1 31 False True True False
1 32 True False False True
1 33 False True False True
1 34 False False True True
1 35 True False False True
1 36 False True False True
1 37 False True False True
1 38 False True False True
1 39 False False True False
1 40 True True True False
1 41 True False True False
1 42 True False False True
1 43 False True True True
1 44 True True False False
1 45 False True False False
1 46 False True False True
1 47 False True False True
1 48 False True True True
1 49 True False True False
2 0 True True False False
2 1 False True False True
2 2 False True True False
2 3 True True False False
2 4 False True False True
2 5 False False True True
2 6 True True True False
2 7 True False False True
2 8 False True True False
2 9 True True True False
2 10 True False True False
2 11 True True False False
2 12 False True False True
2 13 False True False True
2 14 False True False True
2 15 False False True False
2 16 True False True False
2 17 True False False True
2 18 False False True True
2 19 True False False True
2 20 False True False True
2 21 False True False False
2 22 False True False True
2 23 False True False True
2 24 False True False True
2 25 False True False True
2 26 False True True False
2 27 True False True False
2 28 True False False True
2 29 False False True True
2 30 True True False False
2 31 False False True True
2 32 True True False False
2 33 False False True True
2 34 True False True False
2 35 True False True False
2 36 True False True True
2 37 True False False True
2 38 False True False True
2 39 False True True False
2 40 True False False True
2 41 False True True False
2 42 True True False False
2 43 False True False True
2 44 False False False True
2 45 False False True True
2 46 True False False True
2 47 False True False True
2 48 False False True True
2 49 True False True False
3 0 True False False True
3 1 False False False True
3 2 False False True True
3 3 True False False True
3 4 False True True True
3 5 True True False False
3 6 False False True True
3 7 True False False False
3 8 False False True True
3 9 True False False True
3 10 False True True False
3 11 True False False True
3 12 False True False True
3 13 False True False True
3 14 False False True True
3 15 True True True False
3 16 True False True False
3 17 True False True False
3 18 True False True False
3 19 True False False False
3 20 False True False True
3 21 False True True True
3 22 True False False True
3 23 False False True True
3 24 True False False True
3 25 False False True True
3 26 True False False True
3 27 False True True False
3 28 True True True False
3 29 True False False False
3 30 False False True True
3 31 True False True False
3 32 True False False True
3 33 False True True False
3 34 True True True False
3 35 True False True False
3 36 True True False False
3 37 False True True False
3 38 True False False True
3 39 False True False True
3 40 False True False False
3 41 False True False True
3 42 False True False True
3 43 False True False True
3 44 False True True False
3 45 True False True False
3 46 True False True False
3 47 True False True True
3 48 True True False False
3 49 False False True False
4 0 True True True False
4 1 True False True False
4 2 True True False False
4 3 False False True False
4 4 True False False True
4 5 False True False True
4 6 False True True False
4 7 True False True False
4 8 True True False False
4 9 False True False False
4 10 False True True True
4 11 True False True False
4 12 True True False True
4 13 False False True True
4 14 True False True False
4 15 True False False True
4 16 False True True False
4 17 True False True False
4 18 True False True False
4 19 True True True False
4 20 True False False True
4 21 False False True True
4 22 True False True False
4 23 True False True False
4 24 True False True False
4 25 True False True False
4 26 True False True False
4 27 True False False True
4 28 False False False True
4 29 False True True False
4 30 True True True False
4 31 True False True False
4 32 True False True False
4 33 True False False True
4 34 False False True True
4 35 True False True False
4 36 True False False True
4 37 False False True True
4 38 True False True False
4 39 True False False True
4 40 False True False True
4 41 False False True True
4 42 True False False True
4 43 False False True True
4 44 True False False True
4 45 False True True False
4 46 True False True False
4 47 True False False False
4 48 False False True True
4 49 True False True False
5 0 True False False True
5 1 False True True False
5 2 True False False True
5 3 False True True False
5 4 True True False False
5 5 False False True True
5 6 True True False True
5 7 False True False False
5 8 False False False True
5 9 False True True True
5 10 True False False True
5 11 False True True False
5 12 True False False True
5 13 False True True False
5 14 True False True False
5 15 True True False False
5 16 False True False True
5 17 False True True False
5 18 True False True False
5 19 True False False True
5 20 False True True False
5 21 True True False False
5 22 False True True False
5 23 True False True False
5 24 True False True False
5 25 True True False False
5 26 False True False False
5 27 False True True False
5 28 True True True False
5 29 True False False True
5 30 False True False True
5 31 False True True False
5 32 True True False False
5 33 False True True False
5 34 True False True False
5 35 True True False False
5 36 False True True False
5 37 True True False False
5 38 False True True False
5 39 True True False False
5 40 False False True True
5 41 True True False False
5 42 False True True False
5 43 True False True False
5 44 True False True False
5 45 True False False True
5 46 False True True False
5 47 True False True False
5 48 True True False False
5 49 False True True False
6 0 True False False False
6 1 False False True True
6 2 True True False False
6 3 False False True True
6 4 True False True True
6 5 True True False False
6 6 False True False True
6 7 False False True True
6 8 True True True False
6 9 True False False True
6 10 False True True False
6 11 True False True True
6 12 True False False False
6 13 False True False True
6 14 False True True False
6 15 True False False True
6 16 False True False True
6 17 False False True True
6 18 True False True False
6 19 True False True False
6 20 True False False True
6 21 False False True True
6 22 True False False True
6 23 False True True False
6 24 True True True False
6 25 True False False True
6 26 False False True True
6 27 True False False True
6 28 False False True True
6 29 True False True False
6 30 True True False True
6 31 False False False True
6 32 False True False True
6 33 False True False True
6 34 False False True False
6 35 True False False True
6 36 False False True True
6 37 True True False True
6 38 False False True True
6 39 True False False True
6 40 False True True False
6 41 True False True True
6 42 True False False True
6 43 False True True False
6 44 True True True False
6 45 True False True False
6 46 True True False True
6 47 False True False False
6 48 False False True True
6 49 True False True True
7 0 True False True False
7 1 True True False False
7 2 False False True True
7 3 True True False False
7 4 False True False False
7 5 False True False True
7 6 False True True True
7 7 True True False False
7 8 False False True True
7 9 True False True False
7 10 True True False True
7 11 False False True False
7 12 True False True False
7 13 True True False True
7 14 False True False True
7 15 False True False False
7 16 False False True True
7 17 True True False False
7 18 False False True False
7 19 True True False False
7 20 False True True False
7 21 True False True False
7 22 True False True False
7 23 True False False True
7 24 False False True True
7 25 True False True False
7 26 True True False False
7 27 False True True False
7 28 True False True False
7 29 True True False False
7 30 False True False True
7 31 False True True False
7 32 True False False True
7 33 False False True True
7 34 True False True False
7 35 True False True False
7 36 True True False False
7 37 False True False True
7 38 False False True False
7 39 True False True False
7 40 True False False True
7 41 False True False False
7 42 False True True False
7 43 True False False True
7 44 False False True True
7 45 True True False False
7 46 False False True True
7 47 True True False True
7 48 False False True False
7 49 True False True False
8 0 True False True False
8 1 True False True True
8 2 True True False False
8 3 False True False True
8 4 False True False True
8 5 False True False True
8 6 False True False True
8 7 False False True True
8 8 True False True False
8 9 True False False False
8 10 False False True True
8 11 True False False False
8 12 False True True False
8 13 True False False True
8 14 False True False True
8 15 False False True True
8 16 True False True False
8 17 True True False True
8 18 False True True False
8 19 True False False True
8 20 False True False True
8 21 False True True False
8 22 True True False False
8 23 False True True False
8 24 True False True False
8 25 True True False False
8 26 False True False True
8 27 False False True True
8 28 True True False False
8 29 False False False True
8 30 False False True True
8 31 True True False True
8 32 False True True False
8 33 True False True False
8 34 True False True False
8 35 True False True False
8 36 True False False True
8 37 False True False True
8 38 False True True False
8 39 True False True False
8 40 True False True False
8 41 True False False True
8 42 False True False True
8 43 False True True False
8 44 True True False False
8 45 False False True True
8 46 True True False False
8 47 False False True True
8 48 True False True False
8 49 True False True False
9 0 True True False False
9 1 False False True False
9 2 True True False True
9 3 False False False True
9 4 False True True True
9 5 True False False True
9 6 False True False True
9 7 False True True False
9 8 True False True False
9 9 True False True False
9 10 True False True False
9 11 True True False False
9 12 False True False True
9 13 False True True False
9 14 True True False True
9 15 False False True False
9 16 True False False False
9 17 False True False True
9 18 False False True True
9 19 True False True False
9 20 True False False True
9 21 False False False True
9 22 False True False True
9 23 False True True True
9 24 True False False False
9 25 False True True True
9 26 True False False True
9 27 False True True False
9 28 True False False True
9 29 False True True False
9 30 True False True False
9 31 True False False True
9 32 False False True True
9 33 True False True False
9 34 True False True False
9 35 True False True False
9 36 True True False False
9 37 False True True True
9 38 True False False True
9 39 False True True False
9 40 True False True False
9 41 True False False False
9 42 False True False True
9 43 False True False True
9 44 False False True True
9 45 True True False False
9 46 False True False True
9 47 False True True False
9 48 True False True False
9 49 True False True False
10 0 True False True True
10 1 True True False False
10 2 False False True True
10 3 True False False False
10 4 False False True True
10 5 True True False False
10 6 False True False True
10 7 False True False True
10 8 False True True False
10 9 True True True False
10 10 True True False False
10 11 False True False True
10 12 False True False True
10 13 False True False True
10 14 False False True True
10 15 True False True False
10 16 True True False False
10 17 False True True True
10 18 True True False False
10 19 False False True False
10 20 True True True False
10 21 True True False False
10 22 False False False True
10 23 False False True True
10 24 True True False False
10 25 False True False True
10 26 False True True False
10 27 True False False True
10 28 False True True False
10 29 True False False True
10 30 False True True False
10 31 True False True False
10 32 True True False False
10 33 False False True False
10 34 True True False False
10 35 False False True False
10 36 True False False True
10 37 False True False True
10 38 False True True False
10 39 True False False True
10 40 False True True False
10 41 True False True False
10 42 True True False True
10 43 False False True True
10 44 True False True False
10 45 True False False True
10 46 False True False True
10 47 False False True True
10 48 True False True False
10 49 True False True False
11 0 True True False False
11 1 False False True True
11 2 True False True False
11 3 True False True False
11 4 True True False False
11 5 False True False True
11 6 False True False True
11 7 False False False True
11 8 False True False True
11 9 False True False True
11 10 False True False True
11 11 False True False True
11 12 False True False True
11 13 False False True True
11 14 True False True False
11 15 True True False False
11 16 False False True True
11 17 True False False True
11 18 False False True True
11 19 True False True False
11 20 True False False True
11 21 False False True True
11 22 True False True False
11 23 True False False False
11 24 False True False True
11 25 False True False True
11 26 False True True True
11 27 True False True False
11 28 True False True True
11 29 True True False False
11 30 False True False True
11 31 False True True False
11 32 True False False True
11 33 False True True False
11 34 True False False True
11 35 False True True False
11 36 True False True False
11 37 True False False True
11 38 False False True True
11 39 True False True False
11 40 True True False True
11 41 False True False False
11 42 False True False True
11 43 False True True False
11 44 True True False False
11 45 False True True False
11 46 True False False True
11 47 False True True False
11 48 True False True False
11 49 True False True False
12 0 True False False True
12 1 False True True False
12 2 True False True False
12 3 True True True False
12 4 True False False True
12 5 False True False True
12 6 False False True True
12 7 True False True False
12 8 True False False True
12 9 False True False True
12 10 False True False True
12 11 False True False True
12 12 False False True True
12 13 True False True False
12 14 True False True False
12 15 True False False True
12 16 False True True False
12 17 True False True False
12 18 True False True False
12 19 True True False False
12 20 False True True False
12 21 True False True False
12 22 True True True False
12 23 True True False False
12 24 False False True True
12 25 True False False True
12 26 False True False True
12 27 False True True False
12 28 True True False False
12 29 False True False True
12 30 False True False True
12 31 False False False True
12 32 False True True False
12 33 True False False True
12 34 False True False False
12 35 False True True True
12 36 True False True False
12 37 True False True False
12 38 True True True False
12 39 True True False False
12 40 False True False True
12 41 False True False True
12 42 False True False True
12 43 False True False True
12 44 False True False True
12 45 False True False True
12 46 False True True False
12 47 True False True True
12 48 True False True False
12 49 True False True False
13 0 True True False False
13 1 False False True True
13 2 True False True False
13 3 True False False True
13 4 False True True False
13 5 True False False True
13 6 False True True False
13 7 True False True False
13 8 True False False False
13 9 False True False True
13 10 False True True True
13 11 True False False True
13 12 False False True False
13 13 True True False False
13 14 False True True False
13 15 True True False False
13 16 False True False True
13 17 False True True False
13 18 True False True False
13 19 True False True True
13 20 True False False True
13 21 False True True False
13 22 True False False True
13 23 False False True True
13 24 True False True False
13 25 True True False False
13 26 False True False True
13 27 False True False True
13 28 False True False True
13 29 False True False True
13 30 False False True True
13 31 True False True False
13 32 True False True True
